DATA LENGTH(steps) :
1245
STEP LENGTH(sec) :
0.010000

PCz,         PEL_Q0,      PEL_Qx,      PEL_Qy,      PEL_Qz,      WST,         RSP,         RSR,         RSY,         REP,         REY,         LSP,         LSR,         LSY,         LEP,         LEY
0.626849     0.991418     0.001962     -0.047034    0.121956     0.104474     -2.209681    -0.565918    1.313144     -0.920857    0.463188     -2.177209    0.826267     -1.059408    -0.688215    -0.283608   
0.627465     0.991592     0.001217     -0.046270    0.120842     0.102106     -2.201798    -0.581764    1.301773     -0.913132    0.465026     -2.179547    0.818762     -1.065017    -0.696856    -0.285274   
0.628089     0.991768     0.000474     -0.045428    0.119719     0.099356     -2.193798    -0.597716    1.289905     -0.905226    0.467273     -2.181886    0.811022     -1.070598    -0.705555    -0.286763   
0.628716     0.991945     -0.000261    -0.044512    0.118589     0.096221     -2.185671    -0.613736    1.277501     -0.897101    0.469933     -2.184200    0.803075     -1.076138    -0.714304    -0.288051   
0.629342     0.992124     -0.000986    -0.043524    0.117454     0.092707     -2.177404    -0.629784    1.264497     -0.888710    0.472998     -2.186452    0.794951     -1.081618    -0.723103    -0.289127   
0.629963     0.992303     -0.001694    -0.042469    0.116313     0.088820     -2.168969    -0.645815    1.250789     -0.880003    0.476436     -2.188613    0.786678     -1.087017    -0.731959    -0.289993   
0.630575     0.992483     -0.002380    -0.041350    0.115162     0.084578     -2.160328    -0.661782    1.236250     -0.870918    0.480191     -2.190647    0.778285     -1.092324    -0.740880    -0.290668   
0.631174     0.992664     -0.003039    -0.040174    0.113996     0.080000     -2.151438    -0.677635    1.220720     -0.861395    0.484186     -2.192518    0.769804     -1.097517    -0.749883    -0.291177   
0.631756     0.992847     -0.003672    -0.038945    0.112806     0.075111     -2.142235    -0.693323    1.204008     -0.851373    0.488324     -2.194184    0.761262     -1.102579    -0.758986    -0.291558   
0.632318     0.993032     -0.004273    -0.037670    0.111583     0.069943     -2.132659    -0.708793    1.185912     -0.840789    0.492491     -2.195611    0.752686     -1.107494    -0.768209    -0.291852   
0.632855     0.993220     -0.004840    -0.036357    0.110316     0.064530     -2.122634    -0.723992    1.166213     -0.829587    0.496558     -2.196754    0.744102     -1.112245    -0.777573    -0.292100   
0.633366     0.993411     -0.005373    -0.035010    0.108992     0.058914     -2.112083    -0.738868    1.144691     -0.817722    0.500389     -2.197577    0.735531     -1.116822    -0.787098    -0.292345   
0.633846     0.993608     -0.005869    -0.033638    0.107596     0.053137     -2.100929    -0.753374    1.121135     -0.805158    0.503855     -2.198040    0.726995     -1.121213    -0.796806    -0.292629   
0.634292     0.993811     -0.006331    -0.032248    0.106115     0.047245     -2.089091    -0.767463    1.095349     -0.791878    0.506831     -2.198103    0.718511     -1.125411    -0.806714    -0.292992   
0.634702     0.994020     -0.006758    -0.030846    0.104531     0.041288     -2.076501    -0.781095    1.067173     -0.777882    0.509212     -2.197733    0.710090     -1.129419    -0.816837    -0.293464   
0.635073     0.994237     -0.007152    -0.029439    0.102831     0.035316     -2.063087    -0.794236    1.036479     -0.763198    0.510911     -2.196894    0.701744     -1.133240    -0.827188    -0.294080   
0.635402     0.994463     -0.007515    -0.028033    0.100997     0.029381     -2.048791    -0.806858    1.003197     -0.747874    0.511872     -2.195556    0.693480     -1.136890    -0.837775    -0.294864   
0.635687     0.994698     -0.007848    -0.026636    0.099015     0.023532     -2.033566    -0.818937    0.967316     -0.731984    0.512074     -2.193692    0.685302     -1.140396    -0.848601    -0.295843   
0.635926     0.994943     -0.008157    -0.025251    0.096870     0.017820     -2.017370    -0.830462    0.928895     -0.715625    0.511526     -2.191276    0.677212     -1.143790    -0.859665    -0.297037   
0.636117     0.995198     -0.008444    -0.023885    0.094549     0.012292     -2.000178    -0.841423    0.888066     -0.698919    0.510274     -2.188287    0.669211     -1.147120    -0.870959    -0.298473   
0.636259     0.995462     -0.008713    -0.022541    0.092038     0.006995     -1.981965    -0.851822    0.845040     -0.682004    0.508393     -2.184710    0.661293     -1.150439    -0.882469    -0.300172   
0.636349     0.995736     -0.008969    -0.021224    0.089327     0.001969     -1.962722    -0.861659    0.800111     -0.665030    0.505984     -2.180528    0.653453     -1.153813    -0.894174    -0.302157   
0.636388     0.996018     -0.009217    -0.019937    0.086406     -0.002746    -1.942441    -0.870944    0.753650     -0.648155    0.503170     -2.175736    0.645682     -1.157317    -0.906042    -0.304457   
0.636375     0.996307     -0.009461    -0.018684    0.083266     -0.007115    -1.921118    -0.879684    0.706100     -0.631531    0.500064     -2.170324    0.637971     -1.161025    -0.918033    -0.307092   
0.636310     0.996602     -0.009705    -0.017467    0.079902     -0.011108    -1.898756    -0.887887    0.657970     -0.615308    0.496790     -2.164291    0.630308     -1.165020    -0.930102    -0.310091   
0.636192     0.996902     -0.009954    -0.016287    0.076308     -0.014701    -1.875352    -0.895558    0.609813     -0.599626    0.493430     -2.157638    0.622683     -1.169390    -0.942191    -0.313477   
0.636022     0.997202     -0.010214    -0.015148    0.072481     -0.017874    -1.850916    -0.902696    0.562221     -0.584600    0.490022     -2.150366    0.615081     -1.174210    -0.954237    -0.317268   
0.635801     0.997502     -0.010488    -0.014051    0.068421     -0.020611    -1.825453    -0.909295    0.515788     -0.570334    0.486551     -2.142482    0.607495     -1.179559    -0.966171    -0.321478   
0.635532     0.997799     -0.010778    -0.012997    0.064127     -0.022904    -1.798979    -0.915341    0.471107     -0.556908    0.482937     -2.133991    0.599914     -1.185499    -0.977919    -0.326112   
0.635214     0.998089     -0.011091    -0.011990    0.059600     -0.024749    -1.771517    -0.920812    0.428741     -0.544386    0.479041     -2.124900    0.592333     -1.192086    -0.989407    -0.331164   
0.634852     0.998368     -0.011428    -0.011029    0.054846     -0.026148    -1.743095    -0.925679    0.389206     -0.532822    0.474689     -2.115219    0.584750     -1.199364    -1.000558    -0.336619   
0.634447     0.998635     -0.011792    -0.010118    0.049868     -0.027108    -1.713756    -0.929905    0.352957     -0.522261    0.469682     -2.104954    0.577170     -1.207358    -1.011303    -0.342451   
0.634003     0.998884     -0.012186    -0.009259    0.044674     -0.027642    -1.683556    -0.933447    0.320370     -0.512748    0.463834     -2.094113    0.569598     -1.216077    -1.021573    -0.348620   
0.633522     0.999113     -0.012612    -0.008454    0.039270     -0.027768    -1.652560    -0.936256    0.291727     -0.504330    0.456986     -2.082700    0.562053     -1.225510    -1.031314    -0.355082   
0.633010     0.999318     -0.013069    -0.007706    0.033666     -0.027509    -1.620856    -0.938278    0.267216     -0.497059    0.449033     -2.070717    0.554557     -1.235631    -1.040476    -0.361780   
0.632469     0.999495     -0.013561    -0.007018    0.027872     -0.026895    -1.588546    -0.939460    0.246924     -0.490989    0.439933     -2.058166    0.547141     -1.246394    -1.049023    -0.368657   
0.631904     0.999640     -0.014087    -0.006393    0.021900     -0.025958    -1.555739    -0.939744    0.230797     -0.486187    0.429718     -2.045043    0.539842     -1.257733    -1.056926    -0.375646   
0.631319     0.999751     -0.014646    -0.005834    0.015763     -0.024734    -1.522562    -0.939077    0.218694     -0.482712    0.418494     -2.031344    0.532706     -1.269565    -1.064172    -0.382685   
0.630720     0.999825     -0.015239    -0.005345    0.009474     -0.023263    -1.489154    -0.937408    0.210359     -0.480620    0.406420     -2.017059    0.525786     -1.281793    -1.070754    -0.389712   
0.630110     0.999857     -0.015864    -0.004929    0.003050     -0.021592    -1.455653    -0.934695    0.205443     -0.479958    0.393715     -2.002176    0.519143     -1.294302    -1.076680    -0.396659   
0.629494     0.999847     -0.016520    -0.004590    -0.003494    -0.019767    -1.422202    -0.930900    0.203528     -0.480757    0.380628     -1.986683    0.512843     -1.306973    -1.081966    -0.403464   
0.628877     0.999791     -0.017204    -0.004331    -0.010140    -0.017835    -1.388934    -0.926003    0.204159     -0.483033    0.367414     -1.970562    0.506956     -1.319672    -1.086639    -0.410069   
0.628264     0.999689     -0.017915    -0.004154    -0.016869    -0.015849    -1.355977    -0.919991    0.206870     -0.486774    0.354308     -1.953793    0.501560     -1.332266    -1.090738    -0.416410   
0.627658     0.999538     -0.018650    -0.004061    -0.023662    -0.013858    -1.323441    -0.912868    0.211208     -0.491959    0.341523     -1.936361    0.496733     -1.344623    -1.094307    -0.422435   
0.627063     0.999338     -0.019408    -0.004055    -0.030498    -0.011916    -1.291421    -0.904653    0.216764     -0.498542    0.329225     -1.918243    0.492556     -1.356610    -1.097398    -0.428094   
0.626483     0.999090     -0.020184    -0.004135    -0.037356    -0.010069    -1.259998    -0.895380    0.223207     -0.506465    0.317517     -1.899422    0.489109     -1.368110    -1.100072    -0.433344   
0.625921     0.998793     -0.020977    -0.004302    -0.044212    -0.008369    -1.229232    -0.885101    0.230267     -0.515659    0.306453     -1.879880    0.486470     -1.379012    -1.102389    -0.438154   
0.625381     0.998448     -0.021783    -0.004554    -0.051047    -0.006860    -1.199167    -0.873881    0.237755     -0.526052    0.296039     -1.859602    0.484712     -1.389221    -1.104412    -0.442499   
0.624863     0.998058     -0.022601    -0.004889    -0.057835    -0.005583    -1.169833    -0.861800    0.245565     -0.537564    0.286251     -1.838577    0.483902     -1.398664    -1.106201    -0.446373   
0.624371     0.997625     -0.023428    -0.005304    -0.064553    -0.004578    -1.141250    -0.848952    0.253654     -0.550117    0.277026     -1.816791    0.484096     -1.407274    -1.107811    -0.449779   
0.623906     0.997152     -0.024263    -0.005794    -0.071179    -0.003874    -1.113426    -0.835444    0.262040     -0.563635    0.268308     -1.794240    0.485337     -1.415016    -1.109289    -0.452740   
0.623469     0.996641     -0.025100    -0.006354    -0.077691    -0.003495    -1.086363    -0.821391    0.270784     -0.578042    0.260033     -1.770916    0.487654     -1.421857    -1.110671    -0.455288   
0.623061     0.996098     -0.025940    -0.006978    -0.084065    -0.003463    -1.060060    -0.806917    0.279976     -0.593263    0.252154     -1.746817    0.491061     -1.427783    -1.111980    -0.457460   
0.622683     0.995527     -0.026777    -0.007659    -0.090281    -0.003787    -1.034514    -0.792149    0.289728     -0.609224    0.244647     -1.721939    0.495554     -1.432793    -1.113221    -0.459314   
0.622334     0.994932     -0.027610    -0.008390    -0.096317    -0.004474    -1.009724    -0.777219    0.300161     -0.625850    0.237500     -1.696283    0.501111     -1.436889    -1.114387    -0.460902   
0.622016     0.994320     -0.028435    -0.009162    -0.102155    -0.005521    -0.985690    -0.762258    0.311396     -0.643061    0.230725     -1.669848    0.507693     -1.440084    -1.115456    -0.462273   
0.621727     0.993695     -0.029248    -0.009967    -0.107777    -0.006917    -0.962413    -0.747396    0.323547     -0.660782    0.224340     -1.642633    0.515240     -1.442382    -1.116390    -0.463481   
0.621469     0.993063     -0.030045    -0.010797    -0.113166    -0.008648    -0.939898    -0.732756    0.336711     -0.678933    0.218385     -1.614641    0.523681     -1.443798    -1.117142    -0.464557   
0.621240     0.992430     -0.030822    -0.011643    -0.118308    -0.010692    -0.918152    -0.718455    0.350967     -0.697439    0.212892     -1.585874    0.532927     -1.444337    -1.117656    -0.465529   
0.621041     0.991802     -0.031574    -0.012497    -0.123189    -0.013021    -0.897183    -0.704604    0.366382     -0.716224    0.207896     -1.556331    0.542879     -1.443996    -1.117874    -0.466414   
0.620871     0.991184     -0.032299    -0.013351    -0.127799    -0.015604    -0.877001    -0.691299    0.382998     -0.735219    0.203430     -1.526019    0.553425     -1.442776    -1.117733    -0.467209   
0.620731     0.990582     -0.032990    -0.014197    -0.132126    -0.018406    -0.857616    -0.678629    0.400836     -0.754363    0.199519     -1.494943    0.564446     -1.440668    -1.117176    -0.467901   
0.620620     0.990001     -0.033644    -0.015026    -0.136164    -0.021388    -0.839039    -0.666671    0.419906     -0.773601    0.196188     -1.463114    0.575817     -1.437663    -1.116150    -0.468471   
0.620538     0.989446     -0.034256    -0.015834    -0.139905    -0.024509    -0.821273    -0.655486    0.440187     -0.792893    0.193454     -1.430549    0.587410     -1.433752    -1.114613    -0.468893   
0.620484     0.988921     -0.034823    -0.016612    -0.143344    -0.027727    -0.804324    -0.645126    0.461644     -0.812210    0.191344     -1.397265    0.599094     -1.428921    -1.112529    -0.469143   
0.620458     0.988430     -0.035340    -0.017354    -0.146477    -0.030998    -0.788193    -0.635627    0.484224     -0.831529    0.189877     -1.363292    0.610740     -1.423166    -1.109878    -0.469197   
0.620459     0.987978     -0.035804    -0.018057    -0.149302    -0.034279    -0.772876    -0.627014    0.507856     -0.850841    0.189085     -1.328664    0.622222     -1.416482    -1.106647    -0.469036   
0.620488     0.987567     -0.036213    -0.018714    -0.151819    -0.037524    -0.758366    -0.619295    0.532447     -0.870144    0.188999     -1.293423    0.633418     -1.408873    -1.102838    -0.468652   
0.620542     0.987201     -0.036565    -0.019321    -0.154024    -0.040691    -0.744649    -0.612475    0.557894     -0.889440    0.189657     -1.257625    0.644211     -1.400358    -1.098460    -0.468045   
0.620622     0.986882     -0.036857    -0.019875    -0.155921    -0.043738    -0.731707    -0.606536    0.584072     -0.908732    0.191076     -1.221328    0.654496     -1.390956    -1.093533    -0.467224   
0.620726     0.986610     -0.037088    -0.020373    -0.157510    -0.046623    -0.719514    -0.601457    0.610844     -0.928024    0.193273     -1.184605    0.664176     -1.380702    -1.088083    -0.466208   
0.620852     0.986389     -0.037258    -0.020810    -0.158792    -0.049307    -0.708037    -0.597206    0.638054     -0.947314    0.196235     -1.147533    0.673164     -1.369639    -1.082142    -0.465027   
0.621000     0.986219     -0.037367    -0.021186    -0.159770    -0.051754    -0.697233    -0.593743    0.665528     -0.966596    0.199925     -1.110198    0.681386     -1.357822    -1.075745    -0.463714   
0.621167     0.986101     -0.037415    -0.021498    -0.160447    -0.053930    -0.687054    -0.591022    0.693085     -0.985854    0.204270     -1.072693    0.688781     -1.345313    -1.068929    -0.462306   
0.621351     0.986034     -0.037405    -0.021746    -0.160824    -0.055805    -0.677439    -0.588989    0.720524     -1.005062    0.209171     -1.035115    0.695299     -1.332186    -1.061732    -0.460846   
0.621552     0.986020     -0.037338    -0.021927    -0.160905    -0.057350    -0.668316    -0.587593    0.747639     -1.024185    0.214501     -0.997565    0.700902     -1.318522    -1.054190    -0.459375   
0.621766     0.986057     -0.037217    -0.022043    -0.160691    -0.058542    -0.659607    -0.586775    0.774219     -1.043180    0.220107     -0.960148    0.705567     -1.304403    -1.046341    -0.457938   
0.621991     0.986144     -0.037044    -0.022092    -0.160185    -0.059362    -0.651223    -0.586477    0.800047     -1.061993    0.225825     -0.922966    0.709278     -1.289920    -1.038219    -0.456569   
0.622226     0.986282     -0.036825    -0.022074    -0.159390    -0.059791    -0.643062    -0.586641    0.824906     -1.080563    0.231489     -0.886125    0.712034     -1.275169    -1.029856    -0.455298   
0.622467     0.986468     -0.036562    -0.021992    -0.158307    -0.059816    -0.635021    -0.587211    0.848590     -1.098823    0.236934     -0.849728    0.713840     -1.260244    -1.021285    -0.454149   
0.622712     0.986701     -0.036261    -0.021847    -0.156938    -0.059433    -0.626991    -0.588131    0.870904     -1.116698    0.242005     -0.813873    0.714715     -1.245238    -1.012535    -0.453138   
0.622960     0.986979     -0.035926    -0.021639    -0.155284    -0.058634    -0.618853    -0.589348    0.891658     -1.134119    0.246565     -0.778658    0.714681     -1.230246    -1.003638    -0.452272   
0.623208     0.987301     -0.035562    -0.021372    -0.153347    -0.057418    -0.610497    -0.590811    0.910689     -1.151006    0.250509     -0.744173    0.713771     -1.215363    -0.994619    -0.451548   
0.623453     0.987664     -0.035175    -0.021047    -0.151127    -0.055791    -0.601807    -0.592470    0.927847     -1.167289    0.253743     -0.710501    0.712024     -1.200673    -0.985507    -0.450964   
0.623693     0.988066     -0.034770    -0.020668    -0.148628    -0.053759    -0.592676    -0.594279    0.943013     -1.182896    0.256221     -0.677719    0.709487     -1.186266    -0.976329    -0.450507   
0.623927     0.988503     -0.034352    -0.020238    -0.145848    -0.051333    -0.583004    -0.596194    0.956088     -1.197764    0.257912     -0.645895    0.706207     -1.172221    -0.967110    -0.450167   
0.624153     0.988974     -0.033926    -0.019759    -0.142791    -0.048528    -0.572703    -0.598170    0.967004     -1.211831    0.258827     -0.615087    0.702239     -1.158610    -0.957876    -0.449929   
0.624370     0.989474     -0.033496    -0.019237    -0.139458    -0.045361    -0.561699    -0.600163    0.975726     -1.225044    0.258998     -0.585341    0.697641     -1.145502    -0.948655    -0.449782   
0.624575     0.990001     -0.033067    -0.018675    -0.135850    -0.041854    -0.549937    -0.602132    0.982250     -1.237354    0.258491     -0.556693    0.692474     -1.132953    -0.939475    -0.449718   
0.624769     0.990551     -0.032642    -0.018077    -0.131972    -0.038030    -0.537379    -0.604031    0.986598     -1.248721    0.257395     -0.529165    0.686798     -1.121011    -0.930362    -0.449719   
0.624949     0.991119     -0.032225    -0.017448    -0.127826    -0.033916    -0.524009    -0.605816    0.988825     -1.259106    0.255818     -0.502770    0.680677     -1.109713    -0.921351    -0.449786   
0.625115     0.991702     -0.031817    -0.016794    -0.123417    -0.029539    -0.509834    -0.607447    0.989023     -1.268477    0.253885     -0.477509    0.674176     -1.099089    -0.912475    -0.449909   
0.625268     0.992296     -0.031421    -0.016119    -0.118751    -0.024928    -0.494881    -0.608878    0.987297     -1.276807    0.251733     -0.453369    0.667357     -1.089151    -0.903771    -0.450090   
0.625406     0.992895     -0.031038    -0.015430    -0.113834    -0.020117    -0.479205    -0.610068    0.983794     -1.284067    0.249495     -0.430330    0.660285     -1.079913    -0.895278    -0.450330   
0.625530     0.993495     -0.030669    -0.014732    -0.108673    -0.015135    -0.462875    -0.610979    0.978671     -1.290236    0.247304     -0.408356    0.653021     -1.071367    -0.887040    -0.450634   
0.625640     0.994091     -0.030313    -0.014032    -0.103278    -0.010014    -0.445982    -0.611576    0.972103     -1.295289    0.245272     -0.387408    0.645624     -1.063502    -0.879099    -0.451015   
0.625737     0.994679     -0.029969    -0.013336    -0.097660    -0.004785    -0.428634    -0.611829    0.964281     -1.299203    0.243488     -0.367436    0.638150     -1.056295    -0.871499    -0.451491   
0.625820     0.995253     -0.029637    -0.012650    -0.091830    0.000523     -0.410950    -0.611718    0.955401     -1.301963    0.242017     -0.348383    0.630652     -1.049722    -0.864279    -0.452080   
0.625891     0.995809     -0.029314    -0.011982    -0.085803    0.005883     -0.393059    -0.611230    0.945664     -1.303551    0.240888     -0.330187    0.623180     -1.043742    -0.857479    -0.452802   
0.625951     0.996341     -0.029000    -0.011339    -0.079594    0.011271     -0.375093    -0.610359    0.935263     -1.303960    0.240108     -0.312786    0.615778     -1.038319    -0.851128    -0.453673   
0.626000     0.996845     -0.028692    -0.010727    -0.073219    0.016663     -0.357189    -0.609110    0.924397     -1.303186    0.239662     -0.296109    0.608486     -1.033400    -0.845250    -0.454705   
0.626040     0.997318     -0.028388    -0.010155    -0.066697    0.022041     -0.339473    -0.607498    0.913243     -1.301241    0.239500     -0.280093    0.601341     -1.028938    -0.839859    -0.455898   
0.626071     0.997754     -0.028086    -0.009629    -0.060046    0.027391     -0.322070    -0.605545    0.901972     -1.298147    0.239576     -0.264669    0.594374     -1.024873    -0.834960    -0.457243   
0.626095     0.998151     -0.027784    -0.009156    -0.053289    0.032702     -0.305093    -0.603284    0.890739     -1.293938    0.239823     -0.249777    0.587610     -1.021146    -0.830546    -0.458716   
0.626112     0.998505     -0.027481    -0.008743    -0.046445    0.037965     -0.288645    -0.600751    0.879684     -1.288663    0.240176     -0.235357    0.581073     -1.017692    -0.826602    -0.460286   
0.626124     0.998813     -0.027175    -0.008397    -0.039537    0.043176     -0.272812    -0.597992    0.868930     -1.282386    0.240572     -0.221355    0.574781     -1.014446    -0.823099    -0.461904   
0.626131     0.999075     -0.026866    -0.008124    -0.032588    0.048335     -0.257668    -0.595053    0.858583     -1.275182    0.240955     -0.207725    0.568747     -1.011340    -0.819998    -0.463519   
0.626133     0.999288     -0.026553    -0.007930    -0.025620    0.053443     -0.243272    -0.591984    0.848728     -1.267139    0.241269     -0.194426    0.562981     -1.008308    -0.817251    -0.465063   
0.626133     0.999451     -0.026236    -0.007822    -0.018657    0.058504     -0.229671    -0.588837    0.839440     -1.258347    0.241470     -0.181423    0.557489     -1.005277    -0.814803    -0.466468   
0.626129     0.999565     -0.025916    -0.007804    -0.011720    0.063526     -0.216893    -0.585659    0.830770     -1.248909    0.241519     -0.168688    0.552273     -1.002179    -0.812588    -0.467651   
0.626123     0.999630     -0.025594    -0.007881    -0.004831    0.068516     -0.204959    -0.582496    0.822755     -1.238923    0.241373     -0.156199    0.547333     -0.998946    -0.810538    -0.468526   
0.626115     0.999646     -0.025271    -0.008057    0.001988     0.073484     -0.193877    -0.579392    0.815417     -1.228496    0.240996     -0.143941    0.542667     -0.995506    -0.808579    -0.468998   
0.626104     0.999616     -0.024948    -0.008335    0.008720     0.078436     -0.183644    -0.576384    0.808758     -1.217729    0.240343     -0.131904    0.538269     -0.991795    -0.806635    -0.468968   
0.626093     0.999541     -0.024626    -0.008720    0.015345     0.083382     -0.174253    -0.573506    0.802769     -1.206724    0.239365     -0.120080    0.534135     -0.987743    -0.804634    -0.468333   
0.626080     0.999423     -0.024309    -0.009210    0.021849     0.088329     -0.165685    -0.570784    0.797421     -1.195583    0.238012     -0.108469    0.530260     -0.983293    -0.802504    -0.466987   
0.626066     0.999266     -0.023997    -0.009809    0.028215     0.093282     -0.157918    -0.568243    0.792676     -1.184406    0.236232     -0.097071    0.526633     -0.978382    -0.800177    -0.464836   
0.626051     0.999071     -0.023691    -0.010514    0.034433     0.098245     -0.150926    -0.565897    0.788482     -1.173293    0.233975     -0.085889    0.523253     -0.972957    -0.797599    -0.461786   
0.626035     0.998842     -0.023395    -0.011324    0.040491     0.103220     -0.144678    -0.563758    0.784772     -1.162347    0.231212     -0.074928    0.520112     -0.966968    -0.794721    -0.457766   
0.626019     0.998581     -0.023107    -0.012235    0.046383     0.108206     -0.139143    -0.561831    0.781472     -1.151668    0.227917     -0.064194    0.517210     -0.960380    -0.791507    -0.452718   
0.626003     0.998293     -0.022830    -0.013244    0.052100     0.113199     -0.134284    -0.560117    0.778495     -1.141361    0.224094     -0.053690    0.514546     -0.953157    -0.787939    -0.446617   
0.625987     0.997979     -0.022566    -0.014343    0.057641     0.118193     -0.130070    -0.558613    0.775754     -1.131532    0.219774     -0.043421    0.512119     -0.945275    -0.784009    -0.439462   
0.625972     0.997643     -0.022313    -0.015524    0.063002     0.123180     -0.126462    -0.557309    0.773152     -1.122287    0.214998     -0.033388    0.509935     -0.936724    -0.779728    -0.431286   
0.625959     0.997288     -0.022072    -0.016779    0.068182     0.128150     -0.123429    -0.556193    0.770589     -1.113735    0.209855     -0.023592    0.508000     -0.927506    -0.775123    -0.422164   
0.625948     0.996915     -0.021844    -0.018096    0.073184     0.133090     -0.120937    -0.555254    0.767969     -1.105988    0.204433     -0.014031    0.506323     -0.917633    -0.770239    -0.412198   
0.625939     0.996528     -0.021629    -0.019463    0.078010     0.137984     -0.118952    -0.554471    0.765191     -1.099157    0.198852     -0.004702    0.504916     -0.907138    -0.765134    -0.401532   
0.625933     0.996129     -0.021426    -0.020866    0.082664     0.142820     -0.117444    -0.553830    0.762164     -1.093353    0.193236     0.004402     0.503791     -0.896058    -0.759880    -0.390331   
0.625932     0.995719     -0.021234    -0.022289    0.087152     0.147579     -0.116384    -0.553312    0.758800     -1.088692    0.187714     0.013290     0.502966     -0.884455    -0.754561    -0.378785   
0.625935     0.995302     -0.021053    -0.023716    0.091479     0.152246     -0.115746    -0.552898    0.755022     -1.085285    0.182411     0.021968     0.502457     -0.872400    -0.749265    -0.367093   
0.625944     0.994878     -0.020882    -0.025128    0.095654     0.156803     -0.115507    -0.552574    0.750760     -1.083241    0.177447     0.030451     0.502281     -0.859972    -0.744089    -0.355450   
0.625959     0.994450     -0.020722    -0.026507    0.099683     0.161233     -0.115645    -0.552321    0.745960     -1.082668    0.172917     0.038749     0.502458     -0.847262    -0.739133    -0.344045   
0.625981     0.994019     -0.020570    -0.027834    0.103574     0.165523     -0.116147    -0.552128    0.740584     -1.083666    0.168905     0.046876     0.503003     -0.834365    -0.734490    -0.333045   
0.626009     0.993587     -0.020428    -0.029088    0.107336     0.169657     -0.116995    -0.551978    0.734599     -1.086331    0.165469     0.054844     0.503934     -0.821384    -0.730250    -0.322589   
0.626046     0.993155     -0.020295    -0.030250    0.110976     0.173624     -0.118183    -0.551862    0.728000     -1.090748    0.162637     0.062668     0.505266     -0.808418    -0.726499    -0.312781   
0.626091     0.992725     -0.020172    -0.031299    0.114503     0.177413     -0.119706    -0.551771    0.720794     -1.096991    0.160418     0.070359     0.507010     -0.795565    -0.723309    -0.303694   
0.626144     0.992297     -0.020060    -0.032216    0.117923     0.181015     -0.121561    -0.551693    0.713001     -1.105119    0.158788     0.077929     0.509176     -0.782920    -0.720743    -0.295361   
0.626207     0.991874     -0.019958    -0.032982    0.121244     0.184425     -0.123753    -0.551624    0.704663     -1.115176    0.157702     0.085390     0.511767     -0.770565    -0.718849    -0.287784   
0.626278     0.991456     -0.019869    -0.033577    0.124471     0.187639     -0.126287    -0.551553    0.695832     -1.127186    0.157090     0.092753     0.514785     -0.758574    -0.717666    -0.280936   
0.626359     0.991044     -0.019795    -0.033987    0.127610     0.190657     -0.129173    -0.551476    0.686571     -1.141151    0.156865     0.100024     0.518227     -0.747012    -0.717218    -0.274771   
0.626450     0.990640     -0.019736    -0.034194    0.130666     0.193480     -0.132423    -0.551382    0.676957     -1.157050    0.156927     0.107211     0.522082     -0.735926    -0.717518    -0.269225   
0.626549     0.990244     -0.019696    -0.034185    0.133643     0.196114     -0.136051    -0.551265    0.667066     -1.174837    0.157171     0.114318     0.526338     -0.725353    -0.718566    -0.264228   
0.626659     0.989857     -0.019678    -0.033949    0.136542     0.198566     -0.140074    -0.551115    0.656986     -1.194438    0.157490     0.121349     0.530976     -0.715318    -0.720352    -0.259703   
0.626777     0.989479     -0.019683    -0.033476    0.139366     0.200845     -0.144506    -0.550921    0.646803     -1.215757    0.157779     0.128302     0.535971     -0.705830    -0.722859    -0.255580   
0.626904     0.989111     -0.019713    -0.032758    0.142117     0.202963     -0.149366    -0.550671    0.636605     -1.238672    0.157947     0.135177     0.541297     -0.696887    -0.726056    -0.251792   
0.627040     0.988753     -0.019774    -0.031791    0.144794     0.204935     -0.154666    -0.550352    0.626477     -1.263036    0.157915     0.141967     0.546919     -0.688479    -0.729905    -0.248279   
0.627183     0.988405     -0.019866    -0.030573    0.147396     0.206776     -0.160422    -0.549951    0.616502     -1.288683    0.157619     0.148663     0.552800     -0.680585    -0.734363    -0.244992   
0.627335     0.988067     -0.019992    -0.029103    0.149923     0.208504     -0.166643    -0.549452    0.606757     -1.315429    0.157012     0.155255     0.558901     -0.673177    -0.739378    -0.241891   
0.627493     0.987738     -0.020155    -0.027386    0.152374     0.210137     -0.173335    -0.548838    0.597319     -1.343078    0.156072     0.161727     0.565177     -0.666223    -0.744890    -0.238946   
0.627657     0.987417     -0.020356    -0.025426    0.154744     0.211696     -0.180502    -0.548092    0.588252     -1.371421    0.154783     0.168061     0.571582     -0.659687    -0.750837    -0.236132   
0.627827     0.987105     -0.020596    -0.023231    0.157033     0.213200     -0.188142    -0.547201    0.579622     -1.400247    0.153154     0.174236     0.578068     -0.653532    -0.757146    -0.233431   
0.628001     0.986800     -0.020876    -0.020813    0.159237     0.214667     -0.196250    -0.546149    0.571483     -1.429342    0.151201     0.180228     0.584587     -0.647721    -0.763745    -0.230830   
0.628178     0.986502     -0.021197    -0.018185    0.161352     0.216117     -0.204812    -0.544924    0.563887     -1.458493    0.148955     0.186011     0.591090     -0.642220    -0.770555    -0.228317   
0.628357     0.986209     -0.021559    -0.015361    0.163376     0.217569     -0.213813    -0.543515    0.556878     -1.487498    0.146459     0.191557     0.597527     -0.636997    -0.777495    -0.225883   
